site_domain,imps,clicks,click_thru_pct,convs_rate,booked_revenue,post_view_convs,post_click_convs,media_cost,profit_ecpm
bustle.com,130,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.191497,-1.473053846153846153846000
bustler.net,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004890,-2.445000000000000000000000
busybeekidscrafts.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001734,-1.734000000000000000000000
busytrade.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002810,-2.810000000000000000000000
butidohavealawdegree.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003690,-1.845000000000000000000000
butterfliesandmoths.org,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002610,-2.610000000000000000000000
butterfunk.com,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008931,-1.488500000000000000000000
butterwithasideofbread.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.009309,-1.861800000000000000000000
buttonbass.com,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.011920,-1.490000000000000000000000
butyoudontlooksick.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003000,-3.000000000000000000000000
buxal.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000527,-0.527000000000000000000000
buycheapr.com,32,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.070690,-2.209062500000000000000000
buyerpricer.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002463,-2.463000000000000000000000
buynowbloglater.com,137,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.120820,-0.881897810218978102190000
buyplanesforsale.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004390,-2.195000000000000000000000
buysell.com,24,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.039699,-1.654125000000000000000000
buzger.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002550,-1.275000000000000000000000
buzz.io,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001370,-1.370000000000000000000000
buzzama.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002630,-0.657500000000000000000000
buzzcrazy.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002913,-2.913000000000000000000000
buzzerbeater.com,117,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.056200,-0.480341880341880341880000
buzzfantasyleagues.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004960,-1.653333333333333333333000
buzzfeed.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001333,-1.333000000000000000000000
buzzfil.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003848,-0.962000000000000000000000
buzzlamp.com,956,3,0.313807531380753138%,0.000000000000000000,0.000000,0,0,1.522464,-1.592535564853556485356000
buzzle.com,15,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.022770,-1.518000000000000000000000
buzzlie.com,131,1,0.763358778625954198%,0.000000000000000000,0.000000,0,0,0.164127,-1.252877862595419847328000
buzznet.com,131,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.146158,-1.115709923664122137405000
buzzplay.net,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001574,-0.787000000000000000000000
buzzworthy.com,49,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.065094,-1.328448979591836734694000
buzzworthy.mtv.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001170,-1.170000000000000000000000
bwascomic.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000300,-0.300000000000000000000000
bwdeliveryline.com,3,1,33.333333333333333333%,0.000000000000000000,0.000000,0,0,0.006733,-2.244333333333333333333000
bwhometeam.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001260,-1.260000000000000000000000
bycontext.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004150,-0.830000000000000000000000
byrdie.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002165,-1.082500000000000000000000
byroncrawford.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003948,-1.974000000000000000000000
bystephanielynn.com,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005421,-0.602333333333333333333000
bytes.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001670,-1.670000000000000000000000
bzodiac.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001340,-1.340000000000000000000000
c25k.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005600,-2.800000000000000000000000
c2coffer.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002730,-2.730000000000000000000000
cabdirect.org,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002770,-2.770000000000000000000000
cabincrew.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.009210,-1.842000000000000000000000
cableone.net,15,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012913,-0.860866666666666666667000
cachengine.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007637,-1.091000000000000000000000
cacsports.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001170,-1.170000000000000000000000
cactus-art.biz,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005690,-1.896666666666666666667000
cad-comic.com,11,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012290,-1.117272727272727272727000
cadblocksfree.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006760,-1.690000000000000000000000
cadillacforums.com,12,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.011697,-0.974750000000000000000000
caeasyads.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000953,-0.953000000000000000000000
cafeastrology.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001000,-1.000000000000000000000000
cafefuerte.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004730,-2.365000000000000000000000
cafemom.com,4088,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,5.180917,-1.267347602739726027397000
cafepharma.com,19,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.030427,-1.601421052631578947368000
cafepress.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003100,-1.550000000000000000000000
caferacer.net,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002450,-2.450000000000000000000000
cafeversatil.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000890,-0.890000000000000000000000
cagepotato.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001917,-1.917000000000000000000000
cagesideseats.com,12,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.019471,-1.622583333333333333333000
cagle.com,23,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.017667,-0.768130434782608695652000
cainele-meu.ro,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001720,-0.860000000000000000000000
caintv.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002100,-2.100000000000000000000000
caitlinwilson.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002325,-0.775000000000000000000000
caitplusate.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.014073,-2.814600000000000000000000
caitsplate.me,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004311,-0.718500000000000000000000
cajunfood-recipe.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002190,-1.095000000000000000000000
cakecentral.com,61,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.113219,-1.856049180327868852459000
cakejournal.com,10,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.026987,-2.698700000000000000000000
cakespy.com,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.011421,-1.269000000000000000000000
cakeswebake.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000560,-0.560000000000000000000000
cakewalkr.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000602,-0.602000000000000000000000
cakewrecks.com,111,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.218153,-1.965342342342342342342000
caktoon.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002250,-1.125000000000000000000000
calamitiesofnature.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000914,-0.914000000000000000000000
calankamedia.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001090,-1.090000000000000000000000
calc.ru,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001320,-1.320000000000000000000000
calcalist.co.il,29,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.018050,-0.622413793103448275862000
calciomercato.it,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005372,-1.790666666666666666667000
calciomercatonews.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002069,-1.034500000000000000000000
calciomercatoweb.it,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003341,-1.670500000000000000000000
calcionapoliblog.it,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005360,-1.340000000000000000000000
calculatehours.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005123,-1.707666666666666666667000
calculatemygrade.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000990,-0.495000000000000000000000
calculator-converter.com,24,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.047770,-1.990416666666666666667000
calculator.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005540,-1.846666666666666666667000
calculatoredge.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004970,-2.485000000000000000000000
calculatorpro.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002480,-2.480000000000000000000000
calculatorsoup.com,94,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.192820,-2.051276595744680851064000
calculoimc.com.br,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000640,-0.640000000000000000000000
calebwilde.com,17,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.037226,-2.189764705882352941176000
calendar-365.com,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.017440,-2.906666666666666666667000
calendarlabs.com,11,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.026720,-2.429090909090909090909000
calendarprintables.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001880,-1.880000000000000000000000
calgaryherald.com,10,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.023870,-2.387000000000000000000000
calgarymovies.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002750,-0.687500000000000000000000
caliberforumz.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000957,-0.957000000000000000000000
calibex.com,14,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.035840,-2.560000000000000000000000
californiafonts.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002720,-2.720000000000000000000000
californiagardens.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002150,-2.150000000000000000000000
californiamarkt.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004689,-2.344500000000000000000000
californiapsychics.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001085,-0.542500000000000000000000
californiathroughmylens.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008112,-2.028000000000000000000000
calivintage.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.010760,-2.690000000000000000000000
caljavaonline.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001877,-0.938500000000000000000000
callmepmc.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003518,-1.172666666666666666667000
callmevictorian.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000850,-0.850000000000000000000000
callthecops.net,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008507,-1.701400000000000000000000
calmingmanatee.com,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.013880,-1.542222222222222222222000
calorielab.com,18,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.040110,-2.228333333333333333333000
caloriesperhour.com,4,1,25.000000000000000000%,0.000000000000000000,0.000000,0,0,0.010050,-2.512500000000000000000000
calottery.com,28,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.033726,-1.204500000000000000000000
calracing.com,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006885,-1.147500000000000000000000
calvarywilliamsport.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003330,-1.665000000000000000000000
calvinblanco.com,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.010570,-1.174444444444444444444000
cambridge.org,17,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.031060,-1.827058823529411764706000
camelbackvw.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001781,-0.890500000000000000000000
camelcamelcamel.com,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012150,-1.350000000000000000000000
cameroid.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004840,-2.420000000000000000000000
camp-california.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000196,-0.196000000000000000000000
camper.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000953,-0.953000000000000000000000
camping.info,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001890,-1.890000000000000000000000
campingcafe.com,10,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006100,-0.610000000000000000000000
campingdude.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006480,-1.620000000000000000000000
campscout.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001570,-0.785000000000000000000000
campsitephotos.com,31,1,3.225806451612903226%,0.000000000000000000,0.000000,0,0,0.039200,-1.264516129032258064516000
campusexplorer.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004100,-2.050000000000000000000000
campwander.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008192,-1.638400000000000000000000
canada.com,19,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.044900,-2.363157894736842105263000
canada411.ca,14,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.022812,-1.629428571428571428571000
canadaalltax.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004851,-1.212750000000000000000000
canadafreepress.com,35,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.052132,-1.489485714285714285714000
canadanepalprograms.com,11,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.017745,-1.613181818181818181818000
canadianinsider.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001370,-1.370000000000000000000000
canadianlisted.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004540,-1.135000000000000000000000
canadianliving.com,12783,8,0.062583118203864508%,0.000000000000000000,0.000000,0,0,8.429114,-0.659400297269811468356000
canal100.com.mx,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000340,-0.170000000000000000000000
cancerforums.net,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003800,-1.266666666666666666667000
cancionfeliz.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002550,-2.550000000000000000000000
cancuncare.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002680,-2.680000000000000000000000
candicomics.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000764,-0.254666666666666666667000
candidrd.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012214,-1.744857142857142857143000
candy-cave.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000953,-0.953000000000000000000000
candyaddict.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002620,-0.873333333333333333333000
candycrate.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003970,-1.323333333333333333333000
candycrush-cheats.com,42,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.067385,-1.604404761904761904762000
candycrusher.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000775,-0.258333333333333333333000
candysdirt.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004864,-1.621333333333333333333000
candywarehouse.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006281,-2.093666666666666666667000
canesinsight.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000670,-0.670000000000000000000000
caninecancer.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002000,-2.000000000000000000000000
canmaps.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004620,-2.310000000000000000000000
cannellevanille.com,6,1,16.666666666666666667%,0.000000000000000000,0.000000,0,0,0.012370,-2.061666666666666666667000
canoe.ca,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007360,-1.226666666666666666667000
canon5dtips.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000780,-0.780000000000000000000000
canonrumors.com,28,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.049893,-1.781892857142857142857000
canonwatch.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002233,-2.233000000000000000000000
canpages.ca,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002447,-2.447000000000000000000000
cantour.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000418,-0.418000000000000000000000
canuckaudiomart.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000740,-0.740000000000000000000000
canvasrider.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001890,-1.890000000000000000000000
canyouqq.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002015,-0.671666666666666666667000
canyoustayfordinner.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001207,-1.207000000000000000000000
cape-coral-daily-breeze.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005300,-2.650000000000000000000000
capebretonpost.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001600,-0.800000000000000000000000
capecodbikeguide.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002500,-2.500000000000000000000000
capecodmagazine.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005767,-1.922333333333333333333000
capecodonline.com,41,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.092267,-2.250414634146341463415000
capemaycountyherald.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001850,-1.850000000000000000000000
capemaycountyzoo.org,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006630,-1.326000000000000000000000
capgeek.com,13,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.018930,-1.456153846153846153846000
caphillstyle.com,8,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007630,-0.953750000000000000000000
capital.gr,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005338,-1.334500000000000000000000
capitalbay.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008125,-1.160714285714285714286000
capitaleritrea.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001660,-1.660000000000000000000000
capitalfm.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002994,-2.994000000000000000000000
capitalgazette.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000987,-0.987000000000000000000000
capitalismisfreedom.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.016933,-2.419000000000000000000000
capsulecomputers.com.au,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000767,-0.767000000000000000000000
captainawkward.com,14,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.036879,-2.634214285714285714286000
car-revs-daily.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012753,-1.821857142857142857143000
car-seat.org,18,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.040131,-2.229500000000000000000000
car2future.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008151,-2.037750000000000000000000
caradisiac.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.006519,-1.303800000000000000000000
carandclassic.co.uk,9,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.017990,-1.998888888888888888889000
carascravings.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001010,-1.010000000000000000000000
carbootsales.org,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004340,-2.170000000000000000000000
carbsmart.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001380,-1.380000000000000000000000
carbuildindex.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001980,-1.980000000000000000000000
carcarekiosk.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001750,-1.750000000000000000000000
carcomplaints.com,23,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.044432,-1.931826086956521739130000
carcraft.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001880,-1.880000000000000000000000
card-making-magic.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003830,-1.915000000000000000000000
cardboard-crack.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000760,-0.760000000000000000000000
cardchronicle.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004337,-2.168500000000000000000000
cardcow.com,15,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.018395,-1.226333333333333333333000
cardgamesolitaire.com,73,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.078410,-1.074109589041095890411000
cardgamespidersolitaire.com,13,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004020,-0.309230769230769230769000
cardiaccane.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001217,-1.217000000000000000000000
cardinalsfarm.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001604,-1.604000000000000000000000
cardomain.com,34,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.034133,-1.003911764705882352941000
care.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001095,-1.095000000000000000000000
careerbliss.com,39,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.068002,-1.743641025641025641026000
careerboutique.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001581,-1.581000000000000000000000
careerbuilder.com,267,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.680902,-2.550194756554307116105000
careercast.com,86,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.151932,-1.766651162790697674419000
careerealism.com,55,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.098452,-1.790036363636363636364000
careergarden.jp,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002960,-0.986666666666666666667000
careerguru.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000953,-0.953000000000000000000000
careermount.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001179,-1.179000000000000000000000
careerride.com,13,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.021620,-1.663076923076923076923000
careers-in-business.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000280,-0.280000000000000000000000
careers-in-finance.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.005530,-2.765000000000000000000000
careers-in-marketing.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.004570,-2.285000000000000000000000
careers.org,4,1,25.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012385,-3.096250000000000000000000
careers360.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001160,-1.160000000000000000000000
careersinfood.com,4,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.010874,-2.718500000000000000000000
careerstep.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002203,-1.101500000000000000000000
carefair.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001101,-0.550500000000000000000000
carfax.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002344,-2.344000000000000000000000
cargotrailerrental.net,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001321,-1.321000000000000000000000
cargurus.com,1480,0,0.000000000000000000%,0.000675675675675676,35.000000,1,0,1.603266,22.565360810810810810811000
carhartt.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002239,-1.119500000000000000000000
carhaulerdispatch.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.000030,-0.030000000000000000000000
caribbeancinemas.com,7,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.008860,-1.265714285714285714286000
caribbeancricket.com,14,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.016180,-1.155714285714285714286000
caribbeanpot.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003990,-1.995000000000000000000000
caribeez.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002390,-2.390000000000000000000000
caribjournal.com,6,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.010020,-1.670000000000000000000000
caribya.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002543,-2.543000000000000000000000
caricos.com,32,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.030500,-0.953125000000000000000000
carid.com,3,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.002469,-0.823000000000000000000000
carls-sims-3-guide.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.007859,-1.571800000000000000000000
carlsbadcravings.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001213,-1.213000000000000000000000
carlsguides.com,5,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.012016,-2.403200000000000000000000
carlssonplanet.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001390,-0.695000000000000000000000
carma.no,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001250,-1.250000000000000000000000
carnaticdarbar.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001640,-1.640000000000000000000000
carnival.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.003023,-1.511500000000000000000000
carnivalheaven.com,2,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001300,-0.650000000000000000000000
carnivalinfo.com,1,0,0.000000000000000000%,0.000000000000000000,0.000000,0,0,0.001400,-1.400000000000000000000000
